;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];regimeJuridique[1];siteInternet[1];nombreReunionsAnnuelles[1]
;PO429766;ORGEXTPARL;Conseil supérieur du travail social;du Conseil supérieur du travail social;Travail social;267;;2010-07-07;;2017-06-20;;;5ème République;;Articles 2 et 3 de l’arrêté du 7 juillet 2010;;
