;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1]
;PO717208;MINISTERE;Ministère chargé des transports auprès du ministre d’État, ministre de la transition écologique et solidaire;, auprès du ministre d'État, ministre de la transition écologique et solidaire, chargée des transports;Transports;TRA;;2017-05-18;;2017-06-19;PO717173
