;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];regimeJuridique[1];siteInternet[1];nombreReunionsAnnuelles[1]
;PO682002;ORGEXTPARL;Conseil supérieur des transports terrestres et de l'intermodalité;du Conseil supérieur des transports terrestres et de l'intermodalité;Intermodalité;294;;2012-02-21;;2014-02-17;;;5ème République;;Article 5 du décret n° 2012-253 du 21 février 2012 ;;
