;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];regimeJuridique[1];siteInternet[1];nombreReunionsAnnuelles[1]
;PO60231;ORGEXTPARL;Conseil d'administration de l'établissement public de la Cité des sciences et de l'industrie;du conseil d'administration de l'établissement public de la Cité des sciences et de l'industrie;Cité des sciences et de l'industrie;091;;1985-02-18;;2012-05-14;;;5ème République;;Décret 85-268 du 18 02 1985 (ART. 3);;
