;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1]
;PO391506;COMSPSENAT;Commission spéciale sur le service minimum;commission spéciale chargée d'examiner le projet de loi sur le dialogue social et la continuité du service public dans les transports terrestres réguliers de voyageurs;Commission spéciale sur le service minimum;SERVI;;2007-07-05;;2007-08-02;
