;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];secretariat[1];secretariat[1]/secretaire01[1];secretariat[1]/secretaire02[1]
;PO431080;OFFPAR;Comité parlementaire chargé de veiller au respect du principe du repos dominical posé à l'article L.3132-3 du code du travail;Comité parlementaire chargé de veiller au respect du principe du repos dominical posé à l'article L.3132-3 du code du travail;comité parlementaire pour le respect du repos dominical;REPOS;;2009-08-10;;2011-11-09;;;5ème République;;;;
