;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];regimeJuridique[1];siteInternet[1];nombreReunionsAnnuelles[1]
;PO408286;ORGEXTPARL;Comité de suivi de la loi relative aux libertés et responsabilités des universités;du Comité de suivi de la loi relative aux libertés et responsabilités des universités;Universités;242;;2008-01-23;;2017-06-27;;;5ème République;;Article 2 du décret n° 2008-72 du 23 janvier 2008;;
