;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1]
;PO429216;MINISTERE;Ministère du budget, des comptes publics et de la réforme de l'État;du budget, des comptes publics et de la réforme de l'État;Budget, comptes publics et réforme de l'État ;BUD;;2011-06-29;;2012-05-10;PO425695
