;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];regimeJuridique[1];siteInternet[1];nombreReunionsAnnuelles[1]
;PO60234;ORGEXTPARL;Conseil supérieur de l'aviation marchande;du conseil supérieur de l'aviation marchande;Aviation marchande;094;;1985-08-09;;2011-01-24;;;5ème République;;ART. D. 360-1 A D. 360-11 du code de l'aviation civile (Décret 85-907 du 09 08 1985);;
