;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1]
;PO410972;MINISTERE;Secrétariat d'Etat à la prospective, à l'évaluation des politiques publiques et au développement de l'économie numérique, auprès du Premier ministre;chargé de la prospective, de l'évaluation des politiques publiques et du développement de l'économie numérique, auprès du Premier ministre;Prospective, politiques publiques et économie numérique;PRO;;2008-03-18;;2009-01-14;PO384206
