;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1]
;PO591207;MINISTERE;Ministère de la réforme de l'État, de la décentralisation et de la fonction publique;Ministère de la réforme de l'État, de la décentralisation et de la fonction publique;Réforme de l'État, décentralisation et fonction publique;REF;;2012-05-17;;2012-06-18;PO590011
