;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];regimeJuridique[1];siteInternet[1];nombreReunionsAnnuelles[1]
;PO60283;ORGEXTPARL;Conseil d'administration de l'établissement public de réalisation de défaisance;du conseil d'administration de l'établissement public de réalisation de défaisance;Défaisance;144;;1995-11-28;;2017-06-26;;;5ème République;;Articles 9 de la loi n° 95-1251 du 28 novembre 1995 et 1er du décret n° 96-125 du 20 février 1996;;
