;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1]
;PO711552;MINISTERE;Ministère des affaires étrangères et du développement international;des affaires étrangères et du développement international;Affaires étrangères;AET;;2016-02-12;;2016-12-06;PO702883
