;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1]
;PO711709;MINISTERE;Ministère des familles, de l'enfance et des droits des femmes;des familles, de l'enfance et des droits des femmes;Familles, enfance et droits des femmes;FAM;;2016-03-04;;2016-12-06;PO702883
