;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1]
;PO711584;MINISTERE;Secrétariat d'État, auprès du Premier ministre, chargé de la réforme de l'État et de la simplification;auprès du Premier ministre, chargé de la réforme de l'État et de la simplification;Réforme de l'État et simplification;REF;;2016-02-12;;2016-12-06;PO702883
