;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1]
;PO702953;MINISTERE;Secrétariat d'État, auprès du ministre de la ville, de la jeunesse et des sports, chargé de la politique de la ville;, auprès du ministre de la ville, de la jeunesse et des sports, chargée de la politique de la ville;Politique de la ville;VIL;;2014-08-27;;2015-09-03;PO702883
