;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];regimeJuridique[1];siteInternet[1];nombreReunionsAnnuelles[1]
;PO216154;ORGEXTPARL;Commission nationale de déontologie de la sécurité ;de la Commission nationale de déontologie de la sécurité;Déontologie de la sécurité;165;;2000-06-06;;2012-05-14;;;5ème République;;art.2 loi n°2000-494 du 6 Juin 2000;;
