;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];secretariat[1];secretariat[1]/secretaire01[1];secretariat[1]/secretaire02[1]
;PO425048;CMP;commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi complétant les dispositions relatives à la démocratie sociale issues de la loi n° 2008-789 du 20 août 2008 ;du projet de loi complétant les dispositions relatives à la démocratie sociale issues de la loi n° 2008-789 du 20 août 2008;Démocratie sociale TPE;2592;;2010-09-22;;2010-10-06;;;5ème République;13;;;
