;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];secretariat[1];secretariat[1]/secretaire01[1];secretariat[1]/secretaire02[1]
;PO699821;MISINFO;Collectivité d'outre-mer de Saint-Martin;de la mission d'information sur la collectivité d'outre-mer de Saint-Martin;Saint-Martin;STMARTIN;;2014-01-15;;2014-07-16;PO59051;;5ème République;14;;;
