;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];regimeJuridique[1];siteInternet[1];nombreReunionsAnnuelles[1]
;PO323289;ORGEXTPARL;Conseil de modération et de prévention;du Conseil de modération et de prévention;Modération et prévention;225;;2006-02-14;;2014-02-17;;;5ème République;;Articles 2 et 3 du décret n° 2006-159 du 14 février 2006;;
