;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];secretariat[1];secretariat[1]/secretaire01[1];secretariat[1]/secretaire02[1]
;PO521392;CMP;Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi de mobilisation du foncier en faveur du logement;du projet de loi de mobilisation du foncier en faveur du logement;Mobilisation du foncier;4335;;2012-03-01;;2012-03-06;;;5ème République;13;;;
