;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];secretariat[1];secretariat[1]/secretaire01[1];secretariat[1]/secretaire02[1]
;PO708484;MISINFO;Ouverture d'un dialogue culturel et politique avec l'Amérique latine;de la mission d'information sur l'ouverture d'un dialogue culturel et politique avec l'Amérique latine;Dialogue culturel avec l'Amérique latine;DIACULT;;2015-03-04;;2016-06-22;PO59047;;5ème République;14;;;
