;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1]
;PO425736;MINISTERE;Secrétariat d'État auprès du ministre du budget, des comptes publics, de la fonction publique et de la réforme de l'État, chargé de la fonction publique;auprès du ministre du budget, des comptes publics, de la fonction publique et de la réforme de l'État, chargé de la fonction publique;Fonction publique;FON;;2010-11-14;;2011-05-31;PO425695
