;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];regimeJuridique[1];siteInternet[1];nombreReunionsAnnuelles[1]
;PO427716;ORGEXTPARL;Comité consultatif des jeux;du Comité consultatif des jeux;Comité consultatif des jeux;275;;2011-03-09;;2016-11-03;;;5ème République;;Articles 3, 10 et 14 du décret n° 2011-252 du 9 mars 2011;;
