;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];regimeJuridique[1];siteInternet[1];nombreReunionsAnnuelles[1]
;PO677869;ORGEXTPARL;Commission nationale d'orientation, de suivi et d'évaluation des techniques d'exploration et d'exploitation des hydrocarbures liquides et gazeux;de la Commission nationale d'orientation, de suivi et d'évaluation des techniques d'exploration et d'exploitation des hydrocarbures liquides et gazeux;Gaz de schiste;298;;2012-03-21;;;;;5ème République;;Article 2 du décret n° 2012-385 du 21 mars 2012;;
