;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];regimeJuridique[1];siteInternet[1];nombreReunionsAnnuelles[1]
;PO324183;ORGEXTPARL;Conseil d'orientation des finances publiques;du Conseil d'orientation des finances publiques;Finances publiques;228;;2006-05-05;;2017-06-27;;;5ème République;;Article 5 du décret n° 2006-515 du 5 mai  2006;;
