;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1]
;PO317934;DELEGSENAT;Délégation parlementaire pour l'Union européenne;;Délégation parlementaire pour l'Union européenne;202DE;;1900-01-01;;2008-10-07;
