;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1];chambre[1];regime[1];legislature[1];regimeJuridique[1];siteInternet[1];nombreReunionsAnnuelles[1]
;PO60219;ORGEXTPARL;Conseil supérieur pour le reclassement professionnel et social des travailleurs handicapés;du conseil supérieur pour le reclassement professionnel et social des travailleurs handicapés;Travailleurs handicapés;077;;1959-08-03;;2012-05-14;;;5ème République;;ART. R.323-81 et R.323-82 du code du travail;;
